pH,EC,light %,Water level
6.199630997,1.771940082,0.6065234,8.378879276
6.070924776,1.868991014,0.622914816,7.883410514
6.085951921,1.814994056,0.682576028,7.91469313
6.099455812,1.701675597,0.62717716,8.279010105
6.176905652,1.798979536,0.659776151,8.203511467
6.010351283,1.786985402,0.631670144,7.895263292
6.029403311,1.786075453,0.64998532,8.233751758
6.119628363,1.748361417,0.635201127,8.181990135
6.168595191,1.804100663,0.606254933,8.018566119
6.142261615,1.725050331,0.666091357,7.812239887
6.01894767,1.783427519,0.644222539,8.446000444
6.17392789,1.797112723,0.675562728,7.870516703
6.19374374,1.729734465,0.630112124,8.152139422
6.265354116,1.79456462,0.648340447,8.351116729
6.023517324,1.741824234,0.639597186,7.764689328
6.304616411,1.724468583,0.638208734,8.447062437
6.102788976,1.80364119,0.616691352,8.379648047
6.181726243,1.86290625,0.624479988,8.310391132
6.309808082,1.87628538,0.656285456,8.264014958
6.0726085,1.801296394,0.614232371,8.007197627
6.238652222,1.855339625,0.644099633,8.370451735
6.269618751,1.75383257,0.63904155,8.025161182
6.094348759,1.875816814,0.614512678,8.392893562
6.32665343,1.747594606,0.658662216,7.772702982
6.20623711,1.881656456,0.642566535,8.020566359
6.262768529,1.786847355,0.673817486,8.263957608
6.340130134,1.889968536,0.604671788,7.791966638
6.072967757,1.845485492,0.665334222,8.256325936
6.066905471,1.801101713,0.612447131,8.031461826
6.204339005,1.780894098,0.637462194,7.918476229
6.102643889,1.76162654,0.653603279,8.203536368
6.212388801,1.844116436,0.649417229,7.802881173
6.079833844,1.783239361,0.60661774,8.231971963
6.187234885,1.719384157,0.649034563,8.138833304
6.08280713,1.827248428,0.684930061,7.797108378
6.280262878,1.887915717,0.639417795,8.309887451
6.227702771,1.843522126,0.627978914,8.239001247
6.28080673,1.884342879,0.662121129,8.086309426
6.242101808,1.800472729,0.676167574,8.036059095
6.162097804,1.73833988,0.666597141,7.730522944
6.296798877,1.862861875,0.616988845,8.121580458
6.064090656,1.897900003,0.674603802,8.41419473
6.13233019,1.8281366,0.603153733,8.098533731
6.293501775,1.835129462,0.672052648,8.041645396
6.206476748,1.838536666,0.615567322,8.289476722
6.315023215,1.856242165,0.687499204,8.106220726
6.226007416,1.798351992,0.651506896,7.939112831
6.115753958,1.88882201,0.694711983,7.726864896
6.022801671,1.710837257,0.672484209,8.279140575
6.214023656,1.746517399,0.658075343,7.894913165
6.2998359,1.89268469,0.66840202,8.430360366
6.227695121,1.83080422,0.667370058,7.755230111
6.301184316,1.802444415,0.637244385,8.446561027
6.203731547,1.707303262,0.67500539,8.115709607
6.179773393,1.773438756,0.603039847,8.238454115
6.288008874,1.808280493,0.651001231,8.392776211
6.328499626,1.856842603,0.678004199,8.270904154
6.227034896,1.822573735,0.640503886,7.702616824
6.273990119,1.797255577,0.620000687,8.169128154
6.27228507,1.840848104,0.625401579,8.145793226
6.258202737,1.89675139,0.640181329,8.105980681
6.136952225,1.730237769,0.679541539,8.102777857
6.274265514,1.877543519,0.607875706,8.286370994
6.039255139,1.878580766,0.604474037,8.344686398
6.074035717,1.757616384,0.683126008,8.060595361
6.160234341,1.72541532,0.616439038,8.148300821
6.129168552,1.764424829,0.615682768,7.827188395
6.173840679,1.72157068,0.668955783,7.884067915
6.319372272,1.730030868,0.651542185,8.200242269
6.023521735,1.826611939,0.6736036,8.220038466
6.043322175,1.84073649,0.685092535,8.405142872
6.284571445,1.789308579,0.682228253,7.850307169
6.098080067,1.705617345,0.688560841,8.262567454
6.148561542,1.840226605,0.693828492,8.303725728
6.031110738,1.870412746,0.620740385,7.944672547
6.091013441,1.783263042,0.601015499,7.942669152
6.231122632,1.764715045,0.670372356,8.197061955
6.207289818,1.795455467,0.650274266,8.011144565
6.254526893,1.708753376,0.668456546,7.978276065
6.156012954,1.755031678,0.67743334,8.001194733
6.238051155,1.815491235,0.678674926,8.179430746
6.285830937,1.848166277,0.6554505,8.287207493
6.33518161,1.843378081,0.668183186,7.710096736
6.126597213,1.872373146,0.609774945,8.260859102
6.206313816,1.739289598,0.628945912,7.919920495
6.320295268,1.871361156,0.604821736,8.005738236
6.340359975,1.828199186,0.656169801,8.295846045
6.153247864,1.798832822,0.685678265,7.916022724
6.19267709,1.784218505,0.681398639,8.358846906
